barcode,style_code,item_description,brand,category,color,size,planned_mrp,selling_price,cost_price,hsn_code,gst_percentage,stock_quantity
7007007007692,1057,KORA,KORA,Apparel,OF - WHITE,39,1499.0,1499.0,0.0,6402,5.0,100
7007007007693,1057,KORA,KORA,Apparel,OF - WHITE,40,1499.0,1499.0,0.0,6402,5.0,100
7007007007694,1057,KORA,KORA,Apparel,OF - WHITE,41,1499.0,1499.0,0.0,6402,5.0,100
7007007007695,1057,KORA,KORA,Apparel,OF - WHITE,42,1499.0,1499.0,0.0,6402,5.0,100
7007007007696,30002,KORA,KORA,Apparel,BROWN,36,1999.0,1999.0,0.0,6402,5.0,100
7007007007697,30002,KORA,KORA,Apparel,BROWN,37,1999.0,1999.0,0.0,6402,5.0,100
7007007007698,30002,KORA,KORA,Apparel,BROWN,38,1999.0,1999.0,0.0,6402,5.0,100
7007007007699,30002,KORA,KORA,Apparel,BROWN,39,1999.0,1999.0,0.0,6402,5.0,100
7007007007700,30002,KORA,KORA,Apparel,BROWN,40,1999.0,1999.0,0.0,6402,5.0,100
7007007007701,30002,KORA,KORA,Apparel,BROWN,41,1999.0,1999.0,0.0,6402,5.0,100
7007007007702,30002,KORA,KORA,Apparel,BROWN,42,1999.0,1999.0,0.0,6402,5.0,100
7007007007703,30003,KORA,KORA,Apparel,BLACK,36,2199.0,2199.0,0.0,6402,5.0,100
7007007007704,30003,KORA,KORA,Apparel,BLACK,37,2199.0,2199.0,0.0,6402,5.0,100
7007007007705,30003,KORA,KORA,Apparel,BLACK,38,2199.0,2199.0,0.0,6402,5.0,100
7007007007706,30003,KORA,KORA,Apparel,BLACK,39,2199.0,2199.0,0.0,6402,5.0,100
7007007007707,30003,KORA,KORA,Apparel,BLACK,40,2199.0,2199.0,0.0,6402,5.0,100
7007007007708,30003,KORA,KORA,Apparel,BLACK,41,2199.0,2199.0,0.0,6402,5.0,100
7007007007709,30003,KORA,KORA,Apparel,BLACK,42,2199.0,2199.0,0.0,6402,5.0,100
7007007007710,20003,KORA,KORA,Apparel,BLACK,36,1599.0,1599.0,0.0,6402,5.0,100
7007007007711,20003,KORA,KORA,Apparel,BLACK,37,1599.0,1599.0,0.0,6402,5.0,100
7007007007712,20003,KORA,KORA,Apparel,BLACK,38,1599.0,1599.0,0.0,6402,5.0,100
7007007007713,20003,KORA,KORA,Apparel,BLACK,39,1599.0,1599.0,0.0,6402,5.0,100
7007007007714,20003,KORA,KORA,Apparel,BLACK,40,1599.0,1599.0,0.0,6402,5.0,100
7007007007715,20003,KORA,KORA,Apparel,BLACK,41,1599.0,1599.0,0.0,6402,5.0,100
7007007007716,20003,KORA,KORA,Apparel,BLACK,42,1599.0,1599.0,0.0,6402,5.0,100
7007007007717,30006,KORA,KORA,Apparel,BLACK,36,2199.0,2199.0,0.0,6402,5.0,100
7007007007718,30006,KORA,KORA,Apparel,BLACK,37,2199.0,2199.0,0.0,6402,5.0,100
7007007007719,30006,KORA,KORA,Apparel,BLACK,38,2199.0,2199.0,0.0,6402,5.0,100
7007007007720,30006,KORA,KORA,Apparel,BLACK,39,2199.0,2199.0,0.0,6402,5.0,100
7007007007721,30006,KORA,KORA,Apparel,BLACK,40,2199.0,2199.0,0.0,6402,5.0,100
7007007007722,30006,KORA,KORA,Apparel,BLACK,41,2199.0,2199.0,0.0,6402,5.0,100
7007007007723,30006,KORA,KORA,Apparel,BLACK,42,2199.0,2199.0,0.0,6402,5.0,100
7007007007724,30005,KORA,KORA,Apparel,BLACK,36,2199.0,2199.0,0.0,6402,5.0,100
7007007007725,30005,KORA,KORA,Apparel,BLACK,37,2199.0,2199.0,0.0,6402,5.0,100
7007007007726,30005,KORA,KORA,Apparel,BLACK,38,2199.0,2199.0,0.0,6402,5.0,100
7007007007727,30005,KORA,KORA,Apparel,BLACK,39,2199.0,2199.0,0.0,6402,5.0,100
7007007007728,30005,KORA,KORA,Apparel,BLACK,40,2199.0,2199.0,0.0,6402,5.0,100
7007007007729,30005,KORA,KORA,Apparel,BLACK,41,2199.0,2199.0,0.0,6402,5.0,100
7007007007730,30005,KORA,KORA,Apparel,BLACK,42,2199.0,2199.0,0.0,6402,5.0,100
7007007007731,10002,KORA,KORA,Apparel,BLACK,36,1799.0,1799.0,0.0,6402,5.0,100
7007007007732,10002,KORA,KORA,Apparel,BLACK,37,1799.0,1799.0,0.0,6402,5.0,100
7007007007733,10002,KORA,KORA,Apparel,BLACK,38,1799.0,1799.0,0.0,6402,5.0,100
7007007007734,10002,KORA,KORA,Apparel,BLACK,39,1799.0,1799.0,0.0,6402,5.0,100
7007007007735,10002,KORA,KORA,Apparel,BLACK,40,1799.0,1799.0,0.0,6402,5.0,100
7007007007736,10002,KORA,KORA,Apparel,BLACK,41,1799.0,1799.0,0.0,6402,5.0,100
7007007007737,10002,KORA,KORA,Apparel,BLACK,42,1799.0,1799.0,0.0,6402,5.0,100
7007007007738,10003,KORA,KORA,Apparel,BLACK,36,1599.0,1599.0,0.0,6402,5.0,100
7007007007739,10003,KORA,KORA,Apparel,BLACK,37,1599.0,1599.0,0.0,6402,5.0,100
7007007007740,10003,KORA,KORA,Apparel,BLACK,38,1599.0,1599.0,0.0,6402,5.0,100
7007007007741,10003,KORA,KORA,Apparel,BLACK,39,1599.0,1599.0,0.0,6402,5.0,100
7007007007742,10003,KORA,KORA,Apparel,BLACK,40,1599.0,1599.0,0.0,6402,5.0,100
7007007007743,10003,KORA,KORA,Apparel,BLACK,41,1599.0,1599.0,0.0,6402,5.0,100
7007007007744,10003,KORA,KORA,Apparel,BLACK,42,1599.0,1599.0,0.0,6402,5.0,100
7007007007745,10012,KORA,KORA,Apparel,BLACK,36,1899.0,1899.0,0.0,6402,5.0,100
7007007007746,10012,KORA,KORA,Apparel,BLACK,37,1899.0,1899.0,0.0,6402,5.0,100
7007007007747,10012,KORA,KORA,Apparel,BLACK,38,1899.0,1899.0,0.0,6402,5.0,100
7007007007748,10012,KORA,KORA,Apparel,BLACK,39,1899.0,1899.0,0.0,6402,5.0,100
7007007007749,10012,KORA,KORA,Apparel,BLACK,40,1899.0,1899.0,0.0,6402,5.0,100
7007007007750,10012,KORA,KORA,Apparel,BLACK,41,1899.0,1899.0,0.0,6402,5.0,100
7007007007751,10012,KORA,KORA,Apparel,BLACK,42,1899.0,1899.0,0.0,6402,5.0,100
7007007007752,30007,KORA,KORA,Apparel,BLACK,36,2199.0,2199.0,0.0,6402,5.0,100
7007007007753,30007,KORA,KORA,Apparel,BLACK,37,2199.0,2199.0,0.0,6402,5.0,100
7007007007754,30007,KORA,KORA,Apparel,BLACK,38,2199.0,2199.0,0.0,6402,5.0,100
7007007007755,30007,KORA,KORA,Apparel,BLACK,39,2199.0,2199.0,0.0,6402,5.0,100
7007007007756,30007,KORA,KORA,Apparel,BLACK,40,2199.0,2199.0,0.0,6402,5.0,100
7007007007757,30007,KORA,KORA,Apparel,BLACK,41,2199.0,2199.0,0.0,6402,5.0,100
7007007007758,30007,KORA,KORA,Apparel,BLACK,42,2199.0,2199.0,0.0,6402,5.0,100
7007007007759,1013,KORA,KORA,Apparel,BLACK,36,1799.0,1799.0,0.0,6402,5.0,100
7007007007760,1013,KORA,KORA,Apparel,BLACK,37,1799.0,1799.0,0.0,6402,5.0,100
7007007007761,1013,KORA,KORA,Apparel,BLACK,38,1799.0,1799.0,0.0,6402,5.0,100
7007007007762,1013,KORA,KORA,Apparel,BLACK,39,1799.0,1799.0,0.0,6402,5.0,100
7007007007763,1013,KORA,KORA,Apparel,BLACK,40,1799.0,1799.0,0.0,6402,5.0,100
7007007007764,1013,KORA,KORA,Apparel,BLACK,41,1799.0,1799.0,0.0,6402,5.0,100
7007007007765,1013,KORA,KORA,Apparel,BLACK,42,1799.0,1799.0,0.0,6402,5.0,100
7007007007766,30004,KORA,KORA,Apparel,BLACK,36,2199.0,2199.0,0.0,6402,5.0,100
7007007007767,30004,KORA,KORA,Apparel,BLACK,37,2199.0,2199.0,0.0,6402,5.0,100
7007007007768,30004,KORA,KORA,Apparel,BLACK,38,2199.0,2199.0,0.0,6402,5.0,100
7007007007769,30004,KORA,KORA,Apparel,BLACK,39,2199.0,2199.0,0.0,6402,5.0,100
7007007007770,30004,KORA,KORA,Apparel,BLACK,40,2199.0,2199.0,0.0,6402,5.0,100
7007007007771,30004,KORA,KORA,Apparel,BLACK,41,2199.0,2199.0,0.0,6402,5.0,100
7007007007772,30004,KORA,KORA,Apparel,BLACK,42,2199.0,2199.0,0.0,6402,5.0,100
7007007007773,30001,KORA,KORA,Apparel,BLACK,36,1999.0,1999.0,0.0,6402,5.0,100
7007007007774,30001,KORA,KORA,Apparel,BLACK,37,1999.0,1999.0,0.0,6402,5.0,100
7007007007775,30001,KORA,KORA,Apparel,BLACK,38,1999.0,1999.0,0.0,6402,5.0,100
7007007007776,30001,KORA,KORA,Apparel,BLACK,39,1999.0,1999.0,0.0,6402,5.0,100
7007007007777,30001,KORA,KORA,Apparel,BLACK,40,1999.0,1999.0,0.0,6402,5.0,100
7007007007778,30001,KORA,KORA,Apparel,BLACK,41,1999.0,1999.0,0.0,6402,5.0,100
7007007007779,30001,KORA,KORA,Apparel,BLACK,42,1999.0,1999.0,0.0,6402,5.0,100
7007007007780,20016,KORA,KORA,Apparel,BLACK,36,1899.0,1899.0,0.0,6402,5.0,100
7007007007781,20016,KORA,KORA,Apparel,BLACK,37,1899.0,1899.0,0.0,6402,5.0,100
7007007007782,20016,KORA,KORA,Apparel,BLACK,38,1899.0,1899.0,0.0,6402,5.0,100
7007007007783,20016,KORA,KORA,Apparel,BLACK,39,1899.0,1899.0,0.0,6402,5.0,100
7007007007784,20016,KORA,KORA,Apparel,BLACK,40,1899.0,1899.0,0.0,6402,5.0,100
7007007007785,20016,KORA,KORA,Apparel,BLACK,41,1899.0,1899.0,0.0,6402,5.0,100
7007007007786,20016,KORA,KORA,Apparel,BLACK,42,1899.0,1899.0,0.0,6402,5.0,100
7007007007787,2006,KORA,KORA,Apparel,BLACK,36,1499.0,1499.0,0.0,6402,5.0,100
7007007007788,2006,KORA,KORA,Apparel,BLACK,37,1499.0,1499.0,0.0,6402,5.0,100
7007007007789,2006,KORA,KORA,Apparel,BLACK,38,1499.0,1499.0,0.0,6402,5.0,100
7007007007790,2006,KORA,KORA,Apparel,BLACK,39,1499.0,1499.0,0.0,6402,5.0,100
7007007007791,2006,KORA,KORA,Apparel,BLACK,40,1499.0,1499.0,0.0,6402,5.0,100
7007007007792,2006,KORA,KORA,Apparel,BLACK,41,1499.0,1499.0,0.0,6402,5.0,100
7007007007793,2006,KORA,KORA,Apparel,BLACK,42,1499.0,1499.0,0.0,6402,5.0,100
7007007007794,2006,KORA,KORA,Apparel,CREAM,36,1499.0,1499.0,0.0,6402,5.0,100
7007007007795,2006,KORA,KORA,Apparel,CREAM,37,1499.0,1499.0,0.0,6402,5.0,100
7007007007796,2006,KORA,KORA,Apparel,CREAM,38,1499.0,1499.0,0.0,6402,5.0,100
7007007007797,2006,KORA,KORA,Apparel,CREAM,39,1499.0,1499.0,0.0,6402,5.0,100
7007007007798,2006,KORA,KORA,Apparel,CREAM,40,1499.0,1499.0,0.0,6402,5.0,100
7007007007799,2006,KORA,KORA,Apparel,CREAM,41,1499.0,1499.0,0.0,6402,5.0,100
7007007007800,2006,KORA,KORA,Apparel,CREAM,42,1499.0,1499.0,0.0,6402,5.0,100
7007007007801,20001,KORA,KORA,Apparel,BLACK,36,1999.0,1999.0,0.0,6402,5.0,100
7007007007802,20001,KORA,KORA,Apparel,BLACK,37,1999.0,1999.0,0.0,6402,5.0,100
7007007007803,20001,KORA,KORA,Apparel,BLACK,38,1999.0,1999.0,0.0,6402,5.0,100
7007007007804,20001,KORA,KORA,Apparel,BLACK,39,1999.0,1999.0,0.0,6402,5.0,100
7007007007805,20001,KORA,KORA,Apparel,BLACK,40,1999.0,1999.0,0.0,6402,5.0,100
7007007007806,20001,KORA,KORA,Apparel,BLACK,41,1999.0,1999.0,0.0,6402,5.0,100
7007007007807,20001,KORA,KORA,Apparel,BLACK,42,1999.0,1999.0,0.0,6402,5.0,100
7007007007808,20001,KORA,KORA,Apparel,BEIGE,36,1999.0,1999.0,0.0,6402,5.0,100
7007007007809,20001,KORA,KORA,Apparel,BEIGE,37,1999.0,1999.0,0.0,6402,5.0,100
7007007007810,20001,KORA,KORA,Apparel,BEIGE,38,1999.0,1999.0,0.0,6402,5.0,100
7007007007811,20001,KORA,KORA,Apparel,BEIGE,39,1999.0,1999.0,0.0,6402,5.0,100
7007007007812,20001,KORA,KORA,Apparel,BEIGE,40,1999.0,1999.0,0.0,6402,5.0,100
7007007007813,20001,KORA,KORA,Apparel,BEIGE,41,1999.0,1999.0,0.0,6402,5.0,100
7007007007814,20001,KORA,KORA,Apparel,BEIGE,42,1999.0,1999.0,0.0,6402,5.0,100
7007007007815,10019,KORA,KORA,Apparel,BLACK,36,1399.0,1399.0,0.0,6402,5.0,100
7007007007816,10019,KORA,KORA,Apparel,BLACK,37,1399.0,1399.0,0.0,6402,5.0,100
7007007007817,10019,KORA,KORA,Apparel,BLACK,38,1399.0,1399.0,0.0,6402,5.0,100
7007007007818,10019,KORA,KORA,Apparel,BLACK,39,1399.0,1399.0,0.0,6402,5.0,100
7007007007819,10019,KORA,KORA,Apparel,BLACK,40,1399.0,1399.0,0.0,6402,5.0,100
7007007007820,10019,KORA,KORA,Apparel,BLACK,41,1399.0,1399.0,0.0,6402,5.0,100
7007007007821,10019,KORA,KORA,Apparel,BLACK,42,1399.0,1399.0,0.0,6402,5.0,100
7007007007822,10019,KORA,KORA,Apparel,BEIGE,36,1399.0,1399.0,0.0,6402,5.0,100
7007007007823,10019,KORA,KORA,Apparel,BEIGE,37,1399.0,1399.0,0.0,6402,5.0,100
7007007007824,10019,KORA,KORA,Apparel,BEIGE,38,1399.0,1399.0,0.0,6402,5.0,100
7007007007825,10019,KORA,KORA,Apparel,BEIGE,39,1399.0,1399.0,0.0,6402,5.0,100
7007007007826,10019,KORA,KORA,Apparel,BEIGE,40,1399.0,1399.0,0.0,6402,5.0,100
7007007007827,10019,KORA,KORA,Apparel,BEIGE,41,1399.0,1399.0,0.0,6402,5.0,100
7007007007828,10019,KORA,KORA,Apparel,BEIGE,42,1399.0,1399.0,0.0,6402,5.0,100
7007007007829,2097,KORA,KORA,Apparel,BLACK,36,1499.0,1499.0,0.0,6402,5.0,100
7007007007830,2097,KORA,KORA,Apparel,BLACK,37,1499.0,1499.0,0.0,6402,5.0,100
7007007007831,2097,KORA,KORA,Apparel,BLACK,38,1499.0,1499.0,0.0,6402,5.0,100
7007007007832,2097,KORA,KORA,Apparel,BLACK,39,1499.0,1499.0,0.0,6402,5.0,100
7007007007833,2097,KORA,KORA,Apparel,BLACK,40,1499.0,1499.0,0.0,6402,5.0,100
7007007007834,2097,KORA,KORA,Apparel,BLACK,41,1499.0,1499.0,0.0,6402,5.0,100
7007007007835,2097,KORA,KORA,Apparel,BLACK,42,1499.0,1499.0,0.0,6402,5.0,100
7007007007836,2097,KORA,KORA,Apparel,PISTA,36,1499.0,1499.0,0.0,6402,5.0,100
7007007007837,2097,KORA,KORA,Apparel,PISTA,37,1499.0,1499.0,0.0,6402,5.0,100
7007007007838,2097,KORA,KORA,Apparel,PISTA,38,1499.0,1499.0,0.0,6402,5.0,100
7007007007839,2097,KORA,KORA,Apparel,PISTA,39,1499.0,1499.0,0.0,6402,5.0,100
7007007007840,2097,KORA,KORA,Apparel,PISTA,40,1499.0,1499.0,0.0,6402,5.0,100
7007007007841,2097,KORA,KORA,Apparel,PISTA,41,1499.0,1499.0,0.0,6402,5.0,100
7007007007842,2097,KORA,KORA,Apparel,PISTA,42,1499.0,1499.0,0.0,6402,5.0,100
