CURRENT PATH,PROPOSED PATH,OLD LENGTH,NEW LENGTH,RESPONSIBILITY,REASON
scripts/audit_smritisys_control_plane.py,scripts/audit_ctrl_plane.py,32,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/audit_sqlalchemy_schema_drift.py,scripts/audit_schema_drift.py,32,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/export_menu_management_review.py,scripts/export_menu_review.py,32,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/export_tax_invoices_canonical.py,scripts/export_canonical.py,32,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/forensic_review_multi_company.py,scripts/forensic_multi_db.py,32,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/generate_menu_decision_matrix.py,scripts/gen_menu_matrix.py,32,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/migrate_wms_phase1_company_db.py,scripts/migr_wms_phase1.py,32,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/migrate_wms_phase2_company_db.py,scripts/migr_wms_phase2.py,32,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/run_performance_console_audit.py,scripts/run_perf_audit.py,32,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/run_true_ui_e2e_certification.py,scripts/run_true_ui_e2e.py,32,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_mock_kpi_remediation_e2e.py,scripts/test_mock_kpi_e2e.py,32,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/update_branches_and_smriti001.py,scripts/update_branches.py,32,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/update_company_tattly_threads.py,scripts/update_comp_tt.py,32,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_API_CONNECTIVITY_AUDIT.md,docs/API_CONNECTIVITY.md,32,19,Documentation in docs,Standardized document filename <= 22 chars
docs/architecture/decisions/ADR-002-Business-Key-Strategy.md,docs/architecture/decisions/ADR-002-Business-K.md,32,21,Documentation in docs/architecture/decisions,Standardized document filename <= 22 chars
docs/architecture/decisions/ADR-003-GS1-Assignment-Policy.md,docs/architecture/decisions/ADR-003-GS1-Assign.md,32,21,Documentation in docs/architecture/decisions,Standardized document filename <= 22 chars
docs/architecture/decisions/ADR-005-Multi-Barcode-Support.md,docs/architecture/decisions/ADR-005-Multi-Barc.md,32,21,Documentation in docs/architecture/decisions,Standardized document filename <= 22 chars
docs/governance/REPOSITORY_HYGIENE_AUDIT_v1.0.md,docs/governance/REPOSITORY.md,32,13,Documentation in docs/governance,Standardized document filename <= 22 chars
docs/implementation/foundation/SGIP_IMPLEMENTATION_PLAN_v1.1.md,docs/implementation/foundation/SGIP.md,32,7,Documentation in docs/implementation/foundation,Standardized document filename <= 22 chars
docs/user_guide/ENDUSER_TRAINING_SALES_STUDIO.md,docs/user_guide/ENDUSER_TRAINING_2.md,32,21,Documentation in docs/user_guide,Standardized document filename <= 22 chars
docs/walkthrough/foundation/ArchDebt_Deprecations_v3.18.3.md,docs/walkthrough/foundation/ArchDebt.md,32,11,Documentation in docs/walkthrough/foundation,Standardized document filename <= 22 chars
docs/walkthrough/foundation/POS_Profiles_CRUD_API_v3.22.0.md,docs/walkthrough/foundation/POS_Profiles_CRUD.md,32,20,Documentation in docs/walkthrough/foundation,Standardized document filename <= 22 chars
src/components/barcode/BarcodeScriptGenerationView.tsx,src/components/barcode/BarcodeScriptGenVi.tsx,31,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosBillingTerminal.tsx,src/components/billing/propos/ProPosBillingTerm.tsx,31,21,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosPromotionEngine.tsx,src/components/billing/propos/ProPosPromotionEng.tsx,31,22,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosSettlementModal.tsx,src/components/billing/propos/ProPosSettlementDl.tsx,31,22,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosShiftCloseModal.tsx,src/components/billing/propos/ProPosShiftCloseDl.tsx,31,22,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/common/SmritiItemTypeaheadDropdown.tsx,src/components/common/ItemTypeaheadDrop.tsx,31,21,UI component in src/components/common,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiImagePathConfigStudio.tsx,src/components/itemMaster/ImagePathConfigStu.tsx,31,22,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/security/SmritiMenuAccessControlView.tsx,src/components/security/MenuAccessControlV.tsx,31,22,UI component in src/components/security,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/tests/proPosKeyboardShortcuts.test.ts,src/tests/proPosKeys.test.ts,31,18,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/purchaseOrderGeneration.test.ts,src/tests/poGenerate.test.ts,31,18,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/validatorsAndFormatters.test.ts,src/tests/validators.test.ts,31,18,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/services/company_database_provisioner.py,backend/app/services/db_provisioner.py,31,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/smrititaxinvoice_frozen_spec.py,backend/app/services/tax_invoice_spec.py,31,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/unified_sales_ledger_service.py,backend/app/services/sales_ledger_svc.py,31,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/docs/_audit/LEGACY_TEST_MIGRATION_MATRIX.md,backend/docs/_audit/TEST_MIGRATION.md,31,17,FastAPI backend artifact in backend/docs/_audit,Standardized backend filename <= 22 chars
backend/scripts/migrate_item_master_not_null.py,backend/scripts/migr_item_master.py,31,19,FastAPI backend artifact in backend/scripts,Standardized backend filename <= 22 chars
backend/tests/test_company_db_provisioning.py,backend/tests/t_comp_db_prov.py,31,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_golive_acceptance_audit.py,backend/tests/t_golive_audit.py,31,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/audit_company_control_center.py,scripts/audit_comp_center.py,31,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/run_accessibility_wcag_audit.py,scripts/run_wcag_audit.py,31,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/verify_ui_ux_audit_integrity.py,scripts/verify_ui_ux.py,31,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/dev/frontend_backend_route_audit.py,scripts/dev/route_audit.py,31,14,Tooling / migration / audit script in scripts/dev,Cleaned script filename to domain + action <= 22 chars
scripts/dev/scan_express_route_inventory.py,scripts/dev/scan_express_inv.py,31,19,Tooling / migration / audit script in scripts/dev,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_RUNTIME_E2E_TEST_PLAN.md,docs/RUNTIME_E2E_TEST.md,31,19,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_UI_CONNECTIVITY_AUDIT.md,docs/UI_CONNECTIVITY.md,31,18,Documentation in docs,Standardized document filename <= 22 chars
docs/architecture/SMRITI_PSV_ARCHITECTURE_v1.0.md,docs/architecture/PSV_ARCHITECTURE.md,31,19,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/audits/SMRITI_BUSINESS_AUDIT_REPORT.md,docs/audits/BUSINESS_AUDIT.md,31,17,Documentation in docs/audits,Standardized document filename <= 22 chars
docs/implementation/foundation/Tier4_Backend_Migration_Plan.md,docs/implementation/foundation/Tier4_Backend.md,31,16,Documentation in docs/implementation/foundation,Standardized document filename <= 22 chars
docs/walkthrough/foundation/Demo_Completion_and_Training.md,docs/walkthrough/foundation/Demo_Completion.md,31,18,Documentation in docs/walkthrough/foundation,Standardized document filename <= 22 chars
src/components/billing/propos/SmritiProPosPdtImportModal.tsx,src/components/billing/propos/ProPosPdtImportDlg.tsx,30,22,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/customer/SmritiCustomerMailingModal.tsx,src/components/customer/CustMailingDlg.tsx,30,18,UI component in src/components/customer,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/modals/ItemMasterSaveWarningModal.tsx,src/components/itemMaster/modals/ItemMasterSaveWarn.tsx,30,22,UI component in src/components/itemMaster/modals,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/purchase/PurchaseOrderGenerationTab.tsx,src/components/purchase/PurchOrderGenTab.tsx,30,20,UI component in src/components/purchase,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/purchase/PurchaseProductBrowseModal.tsx,src/components/purchase/PurchProductBrowse.tsx,30,22,UI component in src/components/purchase,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/tests/globalF2BrowseHeadless.test.ts,src/tests/f2Browse.test.ts,30,16,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/itemMasterTacticalGrid.test.ts,src/tests/itemGrid.test.ts,30,16,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/test_training_readiness_e2e.py,backend/test_training_read.py,30,21,File in backend,Standardized filename <= 22 chars
backend/app/services/smrititaxinvoice_v1.golden.css,backend/app/services/tax_invoice_v1.css,30,18,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/scripts/migrate_pricing_constraints.py,backend/scripts/migr_pricing.py,30,15,FastAPI backend artifact in backend/scripts,Standardized backend filename <= 22 chars
backend/tests/test_company_control_center.py,backend/tests/t_company_center.py,30,19,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_universal_party_master.py,backend/tests/t_univ_party.py,30,15,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/sync_smriti001_to_smritisys.py,scripts/sync_001_sys.py,30,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_browser_navigation_e2e.py,scripts/test_browser_e2e.py,30,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_invoice_pdf_generation.py,scripts/test_invoice_pdf.py,30,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_stock_valuation_report.py,scripts/test_stock_report.py,30,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/AI_AGENT_ARCHITECTURE_RULES.md,docs/AI_AGENT.md,30,11,Documentation in docs,Standardized document filename <= 22 chars
docs/architecture/PRODUCT_IDENTITY_ENGINE_ERD.md,docs/architecture/PRODUCT_IDENTITY_11.md,30,22,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/architecture/PRODUCT_IDENTITY_ENGINE_NFR.md,docs/architecture/PRODUCT_IDENTITY_12.md,30,22,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/governance/GOVERNANCE_FREEZE_CHECKLIST.md,docs/governance/GOVERNANCE_FREEZE.md,30,20,Documentation in docs/governance,Standardized document filename <= 22 chars
docs/governance/LICENSE_AND_OWNERSHIP_AUDIT.md,docs/governance/LICENSE_AND.md,30,14,Documentation in docs/governance,Standardized document filename <= 22 chars
docs/_audit/FINAL_DATA_MIGRATION_REPORT.md,docs/_audit/FINAL_DATA.md,30,13,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_refactor/01_company_scoping_findings.md,docs/_refactor/01_company.md,30,13,Documentation in docs/_refactor,Standardized document filename <= 22 chars
src/components/AttributeAnalyticsSection.tsx,src/components/AttrAnalyticsSec.tsx,29,20,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/HeaderMappingPreviewModal.tsx,src/components/HeaderMappingPrevi.tsx,29,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/barcode/BarcodePrinterSelectModal.tsx,src/components/barcode/BarcodePrinterSele.tsx,29,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/ProductSearchBrowserModal.tsx,src/components/billing/ProductSearchBrows.tsx,29,22,UI component in src/components/billing,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiCustomerBrowseModal.tsx,src/components/billing/propos/CustBrowseDlg.tsx,29,17,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosEodReportView.tsx,src/components/billing/propos/ProPosEodReportVie.tsx,29,22,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiCodeSelectionDialog.tsx,src/components/itemMaster/CodeSelectDlg.tsx,29,17,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiItemMasterWorkspace.tsx,src/components/itemMaster/ItemMasterWs.tsx,29,16,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/training/CertificateGeneratorModal.tsx,src/components/training/CertificateGenerat.tsx,29,22,UI component in src/components/training,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/tests/customerFlowIntegrity.test.ts,src/tests/custFlow.test.ts,29,16,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/dynamicItemAttributes.test.ts,src/tests/itemAttrs.test.ts,29,17,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/oneToManyAliasMapping.test.ts,src/tests/aliasMap.test.ts,29,16,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/smritiBillingTerminal.test.ts,src/tests/billingTerm.test.ts,29,19,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/compliance/tests/test_compliance_foundation.py,backend/app/compliance/tests/test_compliance_fou.py,29,22,FastAPI backend artifact in backend/app/compliance/tests,Standardized backend filename <= 22 chars
backend/app/tests/test_masters_consolidation.py,backend/app/tests/t_masters_consol.py,29,19,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_get_company_db_wiring.py,backend/tests/t_comp_db_wire.py,29,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_mock_data_remediation.py,backend/tests/t_mock_remedy.py,29,16,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_sales_return_workflow.py,backend/tests/t_sales_return.py,29,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_universal_item_master.py,backend/tests/t_univ_item.py,29,14,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/audit_fiori_light_redesign.py,scripts/audit_fiori_light.py,29,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/audit_fiori_visual_qa_gate.py,scripts/audit_fiori_qa.py,29,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/audit_retroactive_invoices.py,scripts/audit_retro_inv.py,29,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_pending_registries.py,scripts/inspect_registries.py,29,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/migrate_menu_governance_v1.py,scripts/migr_menu_gov.py,29,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/reconcile_workspace_counts.py,scripts/reconcile_ws.py,29,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/register_artifacts_104_106.py,scripts/reg_artifacts_104.py,29,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/run_responsive_touch_audit.py,scripts/run_touch_audit.py,29,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_supplier_creation_e2e.py,scripts/test_supplier_e2e.py,29,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/admin/inspect_test_user_password.py,scripts/admin/inspect_test_user.py,29,20,Tooling / migration / audit script in scripts/admin,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_DOCUMENTATION_INDEX.md,docs/DOCUMENTATION.md,29,16,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_GLOBAL_UX_BENCHMARK.md,docs/GLOBAL_UX_2.md,29,14,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_PRINT_RUNTIME_AUDIT.md,docs/PRINT_RUNTIME.md,29,16,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_RUNTIME_E2E_RESULTS.md,docs/RUNTIME_E2E.md,29,14,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_UX_ARCHITECTURE_MAP.md,docs/UX_ARCHITECTURE.md,29,18,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_UX_REMEDIATION_PLAN.md,docs/UX_REMEDIATION.md,29,17,Documentation in docs,Standardized document filename <= 22 chars
docs/audits/SMRITI_MASTER_AUDIT_REPORT.md,docs/audits/MASTER_AUDIT.md,29,15,Documentation in docs/audits,Standardized document filename <= 22 chars
docs/developer_guide/AI_IMPLEMENTATION_STANDARD.md,docs/developer_guide/AI_IMPLEMENTATION.md,29,20,Documentation in docs/developer_guide,Standardized document filename <= 22 chars
docs/_audit/04_barcode_subsystem_audit.md,docs/_audit/04_barcode.md,29,13,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_audit/06_test_verification_audit.md,docs/_audit/06_test.md,29,10,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_audit/FINAL_CERTIFICATION_REPORT.md,docs/_audit/FINAL_2_3.md,29,12,Documentation in docs/_audit,Standardized document filename <= 22 chars
src/components/AdminMenuManagementModal.tsx,src/components/AdminMenuMgmtDlg.tsx,28,20,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/barcode/EditQuantityDetailsModal.tsx,src/components/barcode/EditQuantityDetDlg.tsx,28,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosHotkeysModal.tsx,src/components/billing/propos/ProPosHotkeysDlg.tsx,28,20,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosReprintModal.tsx,src/components/billing/propos/ProPosReprintDlg.tsx,28,20,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceDirectEntryBar.tsx,src/components/sales/components/TaxInvoiceDirectEn.tsx,28,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceNetValuesPanel.tsx,src/components/sales/components/TaxInvoiceNetValue.tsx,28,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/tests/masterListPagination.test.ts,src/tests/masterPage.test.ts,28,18,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/tmp_reset_admin_password2.py,backend/tmp_reset_admin_pa.py,28,21,File in backend,Standardized filename <= 22 chars
backend/app/models/company_database_registry.py,backend/app/models/company_registry.py,28,19,FastAPI backend artifact in backend/app/models,Standardized backend filename <= 22 chars
backend/app/schemas/company_database_registry.py,backend/app/schemas/company_registry.py,28,19,FastAPI backend artifact in backend/app/schemas,Standardized backend filename <= 22 chars
backend/app/services/commercial_growth_service.py,backend/app/services/commercial_growth.py,28,20,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/company_database_resolver.py,backend/app/services/db_resolver.py,28,14,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/control_database_registry.py,backend/app/services/control_registry.py,28,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/tally_integration_service.py,backend/app/services/tally_service.py,28,16,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/tests/test_production_isolation.py,backend/tests/t_prod_isolate.py,28,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_security_menu_access.py,backend/tests/t_sec_menu.py,28,13,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_unified_sales_ledger.py,backend/tests/t_sales_ledger.py,28,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_wms_phase2_grn_sales.py,backend/tests/t_wms_phase2.py,28,15,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_wms_phase3_eway_bill.py,backend/tests/t_wms_phase3.py,28,15,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/audit_ui_ux_control_plane.py,scripts/audit_ui_ctrl.py,28,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/search_po_extraction_tw07.py,scripts/search_po_tw07.py,28,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_menu_security_matrix.py,scripts/test_menu_sec.py,28,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/update_invoice_73_address.py,scripts/update_inv_73_addr.py,28,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/verify_database_integrity.py,scripts/verify_db_integ.py,28,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/architecture/ITEM_MASTER_REFACTOR_GATE.md,docs/architecture/ITEM_MASTER.md,28,14,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/walkthrough/CONSOLIDATED_WALKTHROUGHS.md,docs/walkthrough/CONSOLIDATED.md,28,15,Documentation in docs/walkthrough,Standardized document filename <= 22 chars
docs/_audit/DATA_MIGRATION_EXCEPTIONS.md,docs/_audit/DATA_MIGRATION.md,28,17,Documentation in docs/_audit,Standardized document filename <= 22 chars
src/components/AttributeManagerSection.tsx,src/components/AttrManagerSec.tsx,27,18,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/HeaderAliasManagerModal.tsx,src/components/HeaderAliasManager.tsx,27,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/InventoryForecastWidget.tsx,src/components/InventoryForecastW.tsx,27,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/ProcessSalesReturnModal.tsx,src/components/ProcessSalesReturn.tsx,27,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosRecallModal.tsx,src/components/billing/propos/ProPosRecallDlg.tsx,27,19,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/common/ImageDisplayPolicyModal.tsx,src/components/common/ImageDisplayPolicy.tsx,27,22,UI component in src/components/common,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/common/SmritiTypeaheadDropdown.tsx,src/components/common/TypeaheadDrop.tsx,27,17,UI component in src/components/common,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiViewConfiguration.tsx,src/components/itemMaster/ViewConfig.tsx,27,14,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceDocumentPanel.tsx,src/components/sales/components/TaxInvoiceDocPanel.tsx,27,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceHeaderToolbar.tsx,src/components/sales/components/TaxInvoiceHeaderTo.tsx,27,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/training/Day5LifecycleTestEngine.tsx,src/components/training/Day5LifecycleTestE.tsx,27,22,UI component in src/components/training,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/training/ManagerAnalyticsConsole.tsx,src/components/training/ManagerAnalyticsCo.tsx,27,22,UI component in src/components/training,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/services/partnerSellThroughEngine.ts,src/services/partnerSellThru.ts,27,18,Frontend logic in src/services,Streamlined service/repository name <= 22 chars
src/tests/autoPopulateService.test.ts,src/tests/autoPopulate.test.ts,27,20,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/globalExportService.test.ts,src/tests/globalExport.test.ts,27,20,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/headerMappingEngine.test.ts,src/tests/headerMap.test.ts,27,17,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/phase2Architectures.test.ts,src/tests/phase2Arch.test.ts,27,18,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/skuGenerationEngine.test.ts,src/tests/skuEngine.test.ts,27,17,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/taxInvoiceFiltering.test.ts,src/tests/taxFilter.test.ts,27,17,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/tmp_reset_admin_password.py,backend/tmp_reset_admin_p_2.py,27,22,File in backend,Standardized filename <= 22 chars
backend/app/db/ephemeral_tenant_harness.py,backend/app/db/tenant_harness.py,27,17,FastAPI backend artifact in backend/app/db,Standardized backend filename <= 22 chars
backend/app/services/analytics_daemon_service.py,backend/app/services/analytics_daemon.py,27,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/compliance_audit_service.py,backend/app/services/compliance_audit.py,27,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/ecom_reservation_service.py,backend/app/services/ecom_reservation.py,27,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/tests/test_grn_stock_increment.py,backend/tests/t_grn_stock.py,27,14,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_indian_number_words.py,backend/tests/t_number_words.py,27,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_purchase_order_flow.py,backend/tests/t_po_flow.py,27,12,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/apply_pos_unique_indexes.py,scripts/apply_pos_indexes.py,27,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/check_pending_references.py,scripts/check_pending_refs.py,27,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_sample_addresses.py,scripts/inspect_addresses.py,27,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_smriti001_tables.py,scripts/inspect_001_tables.py,27,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
